value_id,value_type,value_content
val-sha256-48da281d6db5994a4449adb40d20c8fed5bad3d0701ae6e3046344ea70553763,author_name,Ralph A. Kelly
val-sha256-7f55819d3fc2295aed1dff8231673146a5c48fb3dca3a086a82d47520b954614,author_name,Michael C. Sanguinetti
val-sha256-4064ee234d8a6481b71061b0690cdc5bde17d42bd9ccfd37b56a63a7abdbce0c,affiliation,"From the Department of Physiology, University of Utah, Salt Lake City, Utah."
val-sha256-74c8b18a25a1a5e00bd4dcdaad5f3c08dee67b2ad07408ee05b2ea6b8632b56d,author_name,Horacio E. Cingolani
val-sha256-46c8effbeb49d290592650f27e4ac826721f40f73cef007decff5dcd8366316d,affiliation,"From the Centro de Investigaciones Cardiovasculares, Universidad Nacional de La Plata, Argentina."
val-sha256-4d5840797f5223dc28617e8fefea56b9765a2b49de960f9c346423bde5241d63,author_name,María Cristina Camilión de Hurtado
val-sha256-e42d49a4c89b0d575a6320b48333b8758db1be95c646f52131488c11cdaad6a2,author_name,Hajime Funakoshi
val-sha256-bfbec4125eec5f83a30e9515d87747113f24c4b063f592feab703ebec28855dd,affiliation,"From the Department of Cardiovascular Medicine (H.F., T.K., N.K., Y.M., H.T., H.S., A.T.), Kyushu University Graduate School of Medical Sciences, Fukuoka, Japan; the Cardiovascular Institute (A.M.F.), University of Pittsburgh Medical Center, Pittsburgh, Pa."
val-sha256-b8fccf67e3ee75e33a5927c0108f7a950eded1627eb5cc7b980e739897c3bb16,author_name,Toru Kubota
val-sha256-a73bc1f446876149dd0bbd2367ae5f50965bedad2a351884234dcfa74f7e7c52,author_name,Natsumi Kawamura
val-sha256-51b21e2d3106a72a7470fd787c78b93b7d71c0ff183bb410fe6b6203858e5159,author_name,Yoji Machida
val-sha256-33a88660f7d8a676814a8a99ec8bfe4dc8546013b73e95b8130d9fc32fe23cd1,author_name,Arthur M. Feldman
val-sha256-43c2622d3e935557a07635597f1ed11d75dca1938f2a0b59cb2a8e744852bc78,author_name,Hiroyuki Tsutsui
val-sha256-0dd888e39eb13151dcc640523fe25b84bcafa4be0f866c405f6de995693996d7,author_name,Hiroaki Shimokawa
val-sha256-848f6f62a83bdd42657304f2e79585c5acf17c76837cf45b898dcb2eb4b799a4,author_name,Akira Takeshita
val-sha256-cb82cff45f042d6dd5b468287e1293d9042558dcf92a4a7df99949c8d07831b1,author_name,H.M. Dewey
val-sha256-592884b757913d3f6ce5c493e8ecfde6e804925e3a019d29e25c155957e01135,affiliation,"From the National Stroke Research Institute, Austin and Repatriation Medical Centre, West Heidelberg (H.M.D., A.G.T., G.A.D.); Neurology Department, Austin and Repatriation Medical Centre, Heidelberg (H.M.D., R.A.L.M., G.A.D.); Department of Epidemiology and Preventive Medicine, Monash Medical School, Alfred Hospital, Prahran (A.G.T., J.J.M.); Centre for Health Program Evaluation, West Heidelberg (C.M., R.C.); and Department of Medicine, Melbourne University, Melbourne (R.A.L.M., G.A.D.), Australia."
val-sha256-c5d33ac40c6ca0eaa25ff343d2f77728b89b512e43799aa70c2e65bfa29e0b38,author_name,A.G. Thrift
val-sha256-be547501b635dc8a769074cc402eb4d2063c0f2248025b6de95b18f97974ad4f,author_name,C. Mihalopoulos
val-sha256-f359e82d60cba21a91cca0bfb1cbdcd7ae925b25a3ff344ed39aa9c37ffafdb4,author_name,R. Carter
val-sha256-ab4cfe612dbb5256f1fa657e4a82cf9cd82856f9761b91b1d61c4ff5536fb093,author_name,R.A.L. Macdonell
val-sha256-31566d7e6305b586e3f73fbf06f520e7d0f18667a3db4d991c7b428beb901cc8,author_name,J.J. McNeil
val-sha256-6b5b120962b40cd1aca4874dc093ab5372ef7580e9858dba4f86bd63cca39607,author_name,G.A. Donnan
val-sha256-b136978451f149f8d7f170d80f8484c760033917013815f8d0d11aa0f59e9e45,author_name,Vladimir Hachinski
val-sha256-aa4e6723621794e9428328a4ea74ebb06eac41c1588443b1ede7747644e149f4,affiliation,"From the University of Western Ontario, London, Ontario, Canada."
val-sha256-16ee8d706b049a01451b9bdceb38b77c3787079a9c224ada606482e7d8c5f1a1,author_name,Brett M. Kissela
val-sha256-9e8497993770cf50e45dbb61512d537f2e80ee69efbf480a1afb308f59bd557f,affiliation,"From the Departments of Neurology (B.M.K., L.S., D.W., J.C., J.B.), Environmental Health (J.K., R.S.), and Emergency Medicine (A.P., E.J.), University of Cincinnati College of Medicine; Institute for Health Policy and Health Services Research, University of Cincinnati (C.J.M.); Molecular Diagnostics Laboratory (R.F.), Cincinnati, Ohio; and Department of Neurology (J.G.), University of Pittsburgh, Pittsburgh, Pa"
val-sha256-d8b4cdf66b35f3e23a44d19a1e1e6a3b934666ea6c50e3822a08eaa19f045efd,author_name,Laura Sauerbeck
val-sha256-688aebb1d518d9b095799b94256fb023b4b91c88da16e0826229064f66c2dabb,author_name,Daniel Woo
val-sha256-9bf28722e8f0b0875e717b58fd0d08f050eeb25f8066591118ecd13f4cb04bff,author_name,Jane Khoury
val-sha256-a420825d621b4d52572ab8c068e2632a4ca520e76bdb2003cdcba125179ce61d,author_name,Janice Carrozzella
val-sha256-fdd253109bf75fb842dcb87604d3076acad0f3a6e248257dd07957d3cb25f130,author_name,Arthur Pancioli
val-sha256-f4ebfc54de6b4ba12edbb76d126bef00e84d20bba409bef0d77e8f86a8a6b5b0,author_name,Edward Jauch
val-sha256-8e4458018bdca7813c8167936566aebedd7500271460289ff032acf36575248e,author_name,Charles J. Moomaw
val-sha256-782ff256108e9c49c2cdddb03f076f809845f235e466554fa6c44182a160f37e,author_name,Rakesh Shukla
val-sha256-c25b84ca12ee0be781ae314473f4f7e486a763bf0fe976f898814f50f338719b,author_name,James Gebel
val-sha256-0a78b070b0b07634195fc5a3e7dc8a2bc955412d58015f6cca3ae38ed1f747e1,author_name,Robert Fontaine
val-sha256-748057bdef24655efafa24fe97b87b2834f1baff0c2bf73d780807e52d719483,author_name,Joseph Broderick
val-sha256-e98c9f66f7e357d167cddf488cecb28476741a136aaece3cc9960aef01748ed3,affiliation,"From the Departments of Neurology (D.W., L.R.S., B.M.K., J.P.S., J.A.C., J.P.B.), Environmental Health (J.C.K., R.S.), Emergency Medicine (A.M.P., E.C.J.), and Molecular Genetics (A.G.M., R.D.), Institute for Health Policy and Health Services Research (C.J.M.), and Molecular Diagnostics Laboratory (R.N.F.), University of Cincinnati, Cincinnati, Ohio; and Department of Neurology (J.G.), University of Pittsburgh, Pittsburgh, Pa."
val-sha256-ee1f67808e54f4f40cf08053ea18a9c1d242cf2baa9dcca3f63d290f7ecdcc92,author_name,Laura R. Sauerbeck
val-sha256-724fcc8cb65c94535a151cef2e177cd99ffdde913d08f08cbe4d6a016868f644,author_name,Jane C. Khoury
val-sha256-13e39b9a9a54e310a0b2acca014bd566dc8ac5d2a319dc0adc77e06da82216e2,author_name,Jerzy P. Szaflarski
val-sha256-45018371363de0a5cfab9c577b4ab2faa1f749c523de7cf8e614e37cb9b140eb,author_name,Arthur M. Pancioli
val-sha256-8ab8da4196d0eca58005f44cd9f2c54a24a9a74d4f2ce43eb50f2cf265d24d21,author_name,Edward C. Jauch
val-sha256-de806d15bf8ce6b3b0b08ad426c0f77d3ae89ac2a551836a75a5d04dbc1d8466,author_name,Anil G. Menon
val-sha256-488f7ced44bd9a0b136307a80edff766c96f117227937b331744234c0eecd22e,author_name,Ranjan Deka
val-sha256-f7541dcd678eeff0d863a2c3785d1f6e711bb703d84e2575264ba870afda31d5,author_name,Janice A. Carrozzella
val-sha256-0a164c9559a39246419d14de800ed3e4a33c4c070b074b1ededfef9979bf8f23,author_name,Robert N. Fontaine
val-sha256-34e38a93c882d9f2d251a9667a9242dde9298a6c67cdf69f76398c83fd49876d,author_name,Joseph P. Broderick
val-sha256-6785a2c17aabeade50c4affdb99750d3b30bffcc95aadf40b604e9401583ba4f,author_name,Ryu Matsuo
val-sha256-4cc8ad2a6d3afabc6fc9ea5de8d3d2a32909511dbbc418bbeb5c3c8ae34467dc,affiliation,"From the Departments of Cerebrovascular Disease (R.M., M.K., Y.O.) and Neurosurgery (T.I.), National Kyushu Medical Center, and Department of Medicine and Clinical Science (R.M., S.I.), Graduate School of Medical Sciences, Kyushu University, Fukuoka, Japan"
val-sha256-3d52da4a779410647400a4a074ab8e1adf3709711417f8f97717aba7327dda0f,author_name,Masahiro Kamouchi
val-sha256-87633e0eb5a5bc07c5b7521a3626b9f62117613fc1af6c11bbf05f502baebcbb,author_name,Tooru Inoue
val-sha256-b360b14032d5b151fb02cf02a371991af0cfcec92c7fe1d2fa67c67f2f84546d,author_name,Yasushi Okada
val-sha256-3d20d8f1d47786eb350094203e4fc7df324de794388d26c571aab4cc3c25cd54,author_name,Setsuro Ibayashi
val-sha256-4d71f9cc0de630d49108f28fb0aa03113a9185ee03a0e393510baf3c18441b78,author_name,Tanja Rundek
val-sha256-fba65892145bdd22befa72bcc93b6db2ff32783e1c5a4b8189ede6c435775e9c,affiliation,"From the Neurological Institute (T.R., M.S.E., J.P., B.B-A., R.L.S.) and Genome Center (S-H.H.J.), Columbia University, New York, NY, and Centre for Cardiovascular Genetics, British Heart Foundation Laboratories, Department of Medicine, Royal Free and University College London, Medical School, London, UK (S.M., S.E.H.)."
val-sha256-e1e2b3dfa0bc48096f4603caf153bff9610357bc51e6d740b3ca70a61c0d4eb5,author_name,Mitchell S. Elkind
val-sha256-8e749f0ac9e03197ab4a69968307d26170f724d5fe413bbbfd5e386c016807b7,author_name,John Pittman
val-sha256-2bdb72a06e4713acedc0192f077757901177a4c398cc19858924ec7a2b1a5e7a,author_name,Bernadette Boden-Albala
val-sha256-3d7bd09dd7144a3cee06a86ef77ff6bcac4184e6df79f81f95301df70a48167d,author_name,Steve Martin
val-sha256-4776e5c69ff98dec6f8d74e7780caa7222e447337bbeca69e042ef383861b54d,author_name,Steve E. Humphries
val-sha256-b361d95ddbdbcb6caadb142f9fd7eaa9e4b49f6022070a53ead2165e4b4c8362,author_name,Suh-Hang Hank Juo
val-sha256-e22b2f5b88436ad8f6fe06284b298ac37a415c8f91dd30f02fa04fd39e3caf2e,author_name,Ralph L. Sacco
val-sha256-3bc33147a7c1338c9a5ba743b68f017b24b0214d740e6bfb7ec25ebda5b1ca4d,author_name,Seamus Cullen
val-sha256-558fd9d510d94203c26eb5f4b905c00416980fe982c02a1f48c4f0c72e30fcbb,affiliation,"From the Grown up Congenital Heart Department, Middlesex Hospital (S.C., M.V., J.E.D.) and Cardiac Unit, Great Ormond Street Hospital for Children, NHS Trust, (A.N.R.), London, UK."
val-sha256-7884724d7c0f01c845c04f0a16028e1c092579b6d398d1dd4d2a562f90694378,author_name,Michael Vogel
val-sha256-3af7de99b0a842469f4f98b2538b7b78db3bdff549ae2fdfa9e6d5835fde7fc4,author_name,John E. Deanfield
val-sha256-4de771eeff5feaa9b15d9f1b76aa9516d6f60fafc1ba33fd2b7f7775ddf5f753,author_name,Andrew N. Redington
val-sha256-d14e9ee4e1fa7aeb15fdb76a4a7eb5745a54c96db72b52c32f67d0b89384bc70,author_name,Paolo Porcu
val-sha256-392a5117cf1be318f537a9f7e9943737f7113dcff0a49913315146e219d77197,affiliation,"From the Institute of Internal Medicine (M.K., P.M.) and Vascular Surgery (P.P.), Medical University of Sassari, Sassari, Italy; the Cardiovascular Medicine and Gene Therapy Section of the National Laboratory of the National Institute of Biostructures and Biosystems (C.E., P.M.), Osilo, Italy; and the Department of Biochemistry and Molecular Biology, Medical University of South Carolina (J.C., L.C.), Charleston."
val-sha256-2e76061bd6c3a56fb26437e613935fd61b608df0a85b8ed674f9536977363bb1,author_name,Costanza Emanueli
val-sha256-fc56edeba27248b361a69acf2dc2f68a83dc0e02340ebc476e57578d81ae0fe8,author_name,Maria Kapatsoris
val-sha256-d6c011c786e129a6304518508a677f3da925cabba7b93868e19d3378c1571b3a,author_name,Julie Chao
val-sha256-57f1a2ec54f255cc936161bb1dc234c586fbe1bc945740df30f4480c949ab995,author_name,Lee Chao
val-sha256-173be17ebbee68b6508a686fea371687d3c605477c8fe430e8b0976d96c0831c,author_name,Paolo Madeddu
val-sha256-6082981d7aeb2a1d651959ac7760695f5554dcf5d4f19fbb87a9492b277875fb,author_name,Donald O. Fedder
val-sha256-8e1646690db49442c13f91bca89f4d8cb5f60127b78cd662efbcb57e934ecf4d,affiliation,"From the University of Maryland (D.O.F., C.E.K., G.J.L.), Pharmaceutical Health Services Research Department, Baltimore, Md, and Bristol-Myers Squibb Pharmaceutical Research Institute (G.J.L.), Princeton, NJ."
val-sha256-f8aa61a966d722de48c69019d119f9341b388a33c2d77864d5bccdc0112d0395,author_name,Carol E. Koro
val-sha256-f02472a9f9b06098032353482ab9d1994efbbd15f103438ee93aef0503eaac5c,author_name,Gilbert J. L’Italien
val-sha256-36ecfd52e7f03683c8b5a53b172c7e08d95c9bc3f9b49f1f00457cd181bea147,author_name,Philip M. McCabe
val-sha256-78dfd752c19f990b7cb415752e6b1d3e2cc12cbef06253a4139cb47a3931873b,affiliation,"From the Department of Psychology (P.M.M., J.A.G., A.S., N.S.), University of Miami, Coral Gables, Fla; Division of Comparative Pathology (J.Z.) and Department of Psychiatry (M.K.), University of Miami Medical School, Miami, Fla; and Section of Pathology (A.H.), Institute of Comparative Medicine, Columbia University, New York, NY."
val-sha256-d6c2d239ecae44248f83b676578d80c0c25c00255d2a85641676e98d53bd589f,author_name,Julie A. Gonzales
val-sha256-5a9cd3d04e38857d67829a517ffd6625964f838340b6cf6357e7dc172575dcda,author_name,Julia Zaias
val-sha256-1cbdc74a48f1707a77f8b80c66d87844f1d92ee8252ff8502a04298e06271fdb,author_name,Angela Szeto
val-sha256-4d27850412951c598c8cf051af9cca89e8863679891f8c1f183ef0558a63f692,author_name,Mahendra Kumar
val-sha256-eb5d89723d2ca3478892908fbff9dce6971c2dad10fff6d5a6e9f533c7e617b5,author_name,Alan J. Herron
val-sha256-cf2b5113eb7641522c16a5c31ebffcd3f6cdc6cdadb67b3cbdaadcb81bbdfd42,author_name,Neil Schneiderman
val-sha256-87000e14231d2c68dc096cf71f458eeea6f5c80cb5568cc097999712a11e938f,author_name,R. SoRelle
val-sha256-2ae4548f728ce5fe3cea9fe32be3ba1d555bf2e386bd64c342bd31774b6abb5d,author_name,J.M. Breuss
val-sha256-bd307947ea35800c6fdc29dbef38ca6fb4a603af17e8bf996ea25a831c6540e6,affiliation,"From the Department of Vascular Biology and Thrombosis Research (J.M.B., A.K., G.B., S.S., Y.K., J.L., R.D.M., B.R.B.); Division of Angiography and Interventional Radiology (M.C., Z.X., J.L.), Department of Radiology; and Department of Biomedical Research (H.B., U.L.), University of Vienna, Austria."
val-sha256-e3f925dc7ce7e6a3a6a56ba45e520d2e5f39f89a7aa1fb406f3e118fde8dc48b,author_name,M. Cejna
val-sha256-77314d2e76a3d0dfa83cb3a4b4cfeb446ef13bef4769a34e49285b07df003744,author_name,H. Bergmeister
val-sha256-88247b49a0f325eb854c4f467d60847497ef8a63fbabd738697d0aff2acc4076,author_name,A. Kadl
val-sha256-6ae8e6df6fed52306a5b18b131c420b5227a85d338bf61e754e3cbc0d05abb43,author_name,G. Baumgartl
val-sha256-839748199a4a2ef8a922b07315e02f2be9d06b86744de3f70c0c0bdd676b1c50,author_name,S. Steurer
val-sha256-0463f52e666de3afc0ad59424b70483054de05e081c911e7ae6dc18eccb01234,author_name,Z. Xu
val-sha256-2090baabda35a269fcd1f14be56d923117eefb2e3d821bb70fc8b83128511640,author_name,Y. Koshelnick
val-sha256-a520b1d79ed0094fafddb36f87507891877ada5283acf10875db085d9b908539,author_name,J. Lipp
val-sha256-51aac950693833ca2b058a556e94dd6d8d1aaa1871fce52e45cdb18a12fedbff,author_name,R. De Martin
val-sha256-1fa874c4750de95e771e76c5bf2bcddeef9b8751faa161a3c87f166b0d067c58,author_name,U. Losert
val-sha256-8c103223d0238855e5478f45cb33dda312274020cf27259fd261aa9a5c392545,author_name,J. Lammer
val-sha256-8a6c1bfd310c12fd51292a21229f855142f4557b0e2a6de66f33bc7000418d29,author_name,B.R. Binder
val-sha256-dad15c0b7606aabce6011a9fc00570fd05f09e7e4e17679cec85b696b249a433,author_name,Rory Hachamovitch
val-sha256-5a24fd001eee32dd89cae6457b439f65f581c84a1157410016d0a131deaca96c,affiliation,"From the Departments of Imaging (Division of Nuclear Medicine) and Medicine (Division of Cardiology), Cedars-Sinai Medical Center and the Department of Medicine, University of California Los Angeles School of Medicine, Los Angeles, Calif, and the Atlanta Cardiovascular Research Institute (R.H., L.J.S.), Atlanta, Ga."
val-sha256-22e45c66ee8a2d4e494386be208515cbb8f1ae99f4870b09b369a2fb149e88c0,author_name,Daniel S. Berman
val-sha256-ebe5be255b83d739d95349a056e2db0449e272b9000804736dde6a18a20aead1,author_name,Hosen Kiat
val-sha256-527219c4ad231f8b676f567d3355e91c58914543ededef67fc1a30c99ca1e196,author_name,Ishac Cohen
val-sha256-399be790b3782667420519562aa38cfab6e4f36827236bb66bb76db5a44762e8,author_name,John D. Friedman
val-sha256-b446c296c5ae66b3f5682157bd968a27acda0d8c81d94be71bde7fe72e586d8c,author_name,Leslee J. Shaw
val-sha256-6e2344dac0aa67e96353cb0a5306d0ca1ce342d1d31c745ac91becf304628217,author_name,E. Etienne Verheijck
val-sha256-1ce3b2c60f2007b3fabbe217dddd010dec29b1a3c3e70e0e3072026fc34da2c6,affiliation,"From Academic Medical Center (E.E.V., R.W., L.N.B.), Department of Physiology, Task Force Heart Failure and Aging, University of Amsterdam, the Netherlands; and University Medical Center Utrecht (R.W.), Department of Medical Physiology, Utrecht, the Netherlands."
val-sha256-759ad974c9781f5a66bac720563f8cbe029a842d406bb1900c581106c7868857,author_name,Ronald Wilders
val-sha256-2ff9026ee0f9fad5330d44bcdf91bac5052e60df2762b250d5342d62158f3289,author_name,Lennart N. Bouman
val-sha256-384162f9c582b8cb745136c955e8272c1b47de61839f507a13685737ac341272,author_name,Chester A. Ray
val-sha256-be7168b876ebae00a4ee2c61fdb220c171c074dc5df6ce21951c1db4273b7f97,affiliation,"From the Department of Medicine (Cardiology), General Clinical Research Center, Pennsylvania State University College of Medicine, The Milton S. Hershey Medical Center, Hershey, Pa."
val-sha256-f77e51f16c46ee4c2b583530d0fa233a7e9680d5005cdf0d0ecb1dbc0ae4be12,author_name,Kevin D. Monahan
val-sha256-7f774beda8aeb9e5bed3cb55656abc34d068e5cd35fde495123ff89090dec71c,author_name,Gregory K. Asimakis
val-sha256-fadd03b8c663b7ec2c5b1f866e5e6833971a17f8887e740557795e3324a2be81,affiliation,"From the Department of Surgery, Division of Cardiothoracic Surgery, the University of Texas Medical Branch (G.K.A., S.L.), Galveston, Tex, and the Carolina Cardiovascular Biology Center and Departments of Medicine, Pharmacology, and Cell and Developmental Biology (C.P.), University of North Carolina, Chapel Hill, NC."
val-sha256-bbd0cf07a844cedb95b6c8579c9af9676d1fa15d0a74b387d2e1652ba20265ec,author_name,Scott Lick
val-sha256-6027cf6d587ad34f0dd5b77c55992f31e432a21efcf69578cccc0396d23459d6,author_name,Cam Patterson
val-sha256-9c3476ccfe067c7f6b8afeb44f8486481b6c83b3d3a53a7f4b9db40d94ad11a0,author_name,Olga V. Fedorova
val-sha256-f7cd697e95f080059660c278dcdaf9d0d789a3e066a504a76a1553ad5fcb3b5d,affiliation,"From the Laboratory of Cardiovascular Science, Intramural Research Program, National Institute on Aging, National Institutes of Health, Baltimore, Md."
val-sha256-99b4a9dc51eaf048a7b5b608103ae14464ffac64b8a4e4506a320cd81401edca,author_name,Mark I. Talan
val-sha256-f499677bd871f76359db349b6e8e0cb00db0f9c46e5ae7f444a9e9055646726f,author_name,Natalia I. Agalakova
val-sha256-469bc90dc51dd5ee45e66dd6ae49252e533231f65602c5e1ff387b4c40f3d863,author_name,Edward G. Lakatta
val-sha256-c59807ced1f3a9c6894e2d1d8269012386a4ebfecd7c710ce6fb3d549292f110,author_name,Alexei Y. Bagrov
val-sha256-9f826d74ebc6fae186c0e415f3ce352e075494ff2e98f19a8489f246615ce346,author_name,Michael Bauer
val-sha256-6b9c761af9e7e5cf8aff70757fffbe6e8ebe6ce883c5e409d7a350820798eb4c,affiliation,"From the Departments of Anesthesiology and Critical Care Medicine (M.B., S.V.O.), Internal Medicine V (H.W.), and Thoracic and Cardiovascular Surgery (F.L., H.L., H.-J.S.), University of the Saarland, Homburg, Germany."
val-sha256-00bcc7d0f5d47189d15024a8b343eac4976db3bf83d6b7a188f7bfb26e6b6cae,author_name,Heinrike Wilkens
val-sha256-82b00277f342e352da9a8c495da2ea22b614577204ec2e584114d8281aa2da0a,author_name,Frank Langer
val-sha256-bcd58c9511426eeb28a294207df70fc209ba06c27fecc6190f3de340f0786c16,author_name,Sven O. Schneider
val-sha256-b8c9f45d79145df7f5b32899b161a4fc358adf349970bde2c36db5423a5451bb,author_name,Henning Lausberg
val-sha256-9bbe1b26fa1b45ffa9ee655561832013a404f6e35b3788a3f4e0d15a7937c0b0,author_name,Hans-Joachim Schäfers
val-sha256-00a7c38623cf1d2623e8e7ac96d15d49655b897133d114af4fea6525758a83dd,author_name,Mary T. Donofrio
val-sha256-6b58688a7f2f694bec6160160453b72cd644b50484da702e40a6e95864ce8a02,affiliation,"From the Children’s Heart Center of the Medical College of Virginia Hospitals, Virginia Commonwealth University, Richmond, Va."
val-sha256-faa28978a5e5f12b80083ca8b3f42740ba4be9aca18074d5ef8ec26268fe6424,author_name,Marc A. Brouwer
val-sha256-966fc384ccbb0674c5146628566622f7540b5b4f1dea0ed678a949ce7d8ba512,affiliation,"From the Heartcenter, Department of Cardiology, University Medical Center Nijmegen, the Netherlands."
val-sha256-246818cdedda1753f67a9029d754befff4936ef9f4e4cfa9759c28ff05a93577,author_name,Freek W.A. Verheugt
val-sha256-57c5af023fbbcc61c91a3b5f40584cbca7358f8c2562b299fa45c235608ca47d,author_name,Nadeem Wajih
val-sha256-f9baca8ba858f47da6a8836f4b828adcc082f1116451df3047ea25fef2b0e591,affiliation,"From the Section of Cardiology, Wake Forest University School of Medicine, Winston-Salem, NC. Present address for J.W. is Preclinical Biology, Genzyme Corp, Framingham, Mass."
val-sha256-e99480576782538ca2c63a1beb028241d7fcb3cf1cb4c24b7775c5c0ea108b2a,author_name,Jennifer Walter
val-sha256-ce8702f9a3e432cedb904aaf26a1d2a2ff27c3cc533d70aeaf65e4d5ed5400ba,author_name,David C. Sane
val-sha256-4f89d51af94c3e3cb7c7d31dc49d1336ab95c542548464b2a62812905b2d3c03,author_name,Ghayath Baroudi
val-sha256-92a741d00c1c1fe63a0632c509aaaca4deec97f45e29b537882ea8ded0bb58f2,affiliation,"From the Department of Medicine, Laval University and Québec Heart Institute, Laval Hospital Research Center, Sainte-Foy, Québec, Canada."
